str_id,time,mean,area_acres
26A_EC_tower_050m_2022,5/31/2021,0.391897905,2
26A_EC_tower_100m_2022,5/31/2021,0.393177426,8
26A_EC_tower_200m_2022,5/31/2021,0.392212491,31
field_2021,5/31/2021,0.094252819,48
field_2022,5/31/2021,0.372956259,138
06_01_tule_050m_2021,6/1/2021,0.077085081,2
06_02_tule_050m_2021,6/1/2021,0.091547021,2
26A_north_tule_050m_2022,6/1/2021,0.276497801,2
26A_mid_tule_050m_2022,6/1/2021,0.312940778,2
26A_south_tule_050m_2022,6/1/2021,0.314442423,2
06_EC_tower_050m_2021,6/1/2021,0.076384265,2
06_EC_tower_100m_2021,6/1/2021,0.081601269,8
06_EC_tower_200m_2021,6/1/2021,0.092804874,31
26A_EC_tower_050m_2022,6/1/2021,0.312452648,2
26A_EC_tower_100m_2022,6/1/2021,0.312195787,8
26A_EC_tower_200m_2022,6/1/2021,0.310534718,31
field_2021,6/1/2021,0.089303352,48
field_2022,6/1/2021,0.295594447,138
06_01_tule_050m_2021,6/2/2021,0.073276345,2
06_02_tule_050m_2021,6/2/2021,0.086442884,2
26A_north_tule_050m_2022,6/2/2021,0.248691651,2
26A_mid_tule_050m_2022,6/2/2021,0.276024556,2
26A_south_tule_050m_2022,6/2/2021,0.277967932,2
06_EC_tower_050m_2021,6/2/2021,0.072514146,2
06_EC_tower_100m_2021,6/2/2021,0.077422574,8
06_EC_tower_200m_2021,6/2/2021,0.087447149,31
26A_EC_tower_050m_2022,6/2/2021,0.27579973,2
26A_EC_tower_100m_2022,6/2/2021,0.27553267,8
26A_EC_tower_200m_2022,6/2/2021,0.274840892,31
field_2021,6/2/2021,0.084504038,48
field_2022,6/2/2021,0.26265097,138
06_01_tule_050m_2021,6/3/2021,0.076936907,2
06_02_tule_050m_2021,6/3/2021,0.090182654,2
26A_north_tule_050m_2022,6/3/2021,0.240088035,2
26A_mid_tule_050m_2022,6/3/2021,0.261266094,2
26A_south_tule_050m_2022,6/3/2021,0.263709303,2
06_EC_tower_050m_2021,6/3/2021,0.076041005,2
06_EC_tower_100m_2021,6/3/2021,0.08114403,8
06_EC_tower_200m_2021,6/3/2021,0.091046412,31
26A_EC_tower_050m_2022,6/3/2021,0.261253985,2
26A_EC_tower_100m_2022,6/3/2021,0.260961695,8
26A_EC_tower_200m_2022,6/3/2021,0.261061338,31
field_2021,6/3/2021,0.088340143,48
field_2022,6/3/2021,0.25048694,138
06_01_tule_050m_2021,6/4/2021,0.074479641,2
06_02_tule_050m_2021,6/4/2021,0.086770325,2
26A_north_tule_050m_2022,6/4/2021,0.237914611,2
26A_mid_tule_050m_2022,6/4/2021,0.25378534,2
26A_south_tule_050m_2022,6/4/2021,0.256763305,2
06_EC_tower_050m_2021,6/4/2021,0.073524415,2
06_EC_tower_100m_2021,6/4/2021,0.078417921,8
06_EC_tower_200m_2021,6/4/2021,0.087431158,31
26A_EC_tower_050m_2022,6/4/2021,0.253974593,2
26A_EC_tower_100m_2022,6/4/2021,0.253651099,8
26A_EC_tower_200m_2022,6/4/2021,0.254503533,31
field_2021,6/4/2021,0.085164321,48
field_2022,6/4/2021,0.245197211,138
06_01_tule_050m_2021,6/5/2021,0.074526947,2
06_02_tule_050m_2021,6/5/2021,0.086319102,2
26A_north_tule_050m_2022,6/5/2021,0.216069179,2
26A_mid_tule_050m_2022,6/5/2021,0.225878389,2
26A_south_tule_050m_2022,6/5/2021,0.229084121,2
06_EC_tower_050m_2021,6/5/2021,0.07348742,2
06_EC_tower_100m_2021,6/5/2021,0.078339745,8
06_EC_tower_200m_2021,6/5/2021,0.086813474,31
26A_EC_tower_050m_2022,6/5/2021,0.226231398,2
26A_EC_tower_100m_2022,6/5/2021,0.225907143,8
26A_EC_tower_200m_2022,6/5/2021,0.22735966,31
field_2021,6/5/2021,0.084881162,48
field_2022,6/5/2021,0.21996301,138
06_01_tule_050m_2021,6/6/2021,0.081002919,2
06_02_tule_050m_2021,6/6/2021,0.093295659,2
26A_north_tule_050m_2022,6/6/2021,0.282806433,2
26A_mid_tule_050m_2022,6/6/2021,0.28967282,2
26A_south_tule_050m_2022,6/6/2021,0.294518864,2
06_EC_tower_050m_2021,6/6/2021,0.079786436,2
06_EC_tower_100m_2021,6/6/2021,0.085014558,8
06_EC_tower_200m_2021,6/6/2021,0.093660259,31
26A_EC_tower_050m_2022,6/6/2021,0.29036983,2
26A_EC_tower_100m_2022,6/6/2021,0.289905901,8
26A_EC_tower_200m_2022,6/6/2021,0.292687009,31
field_2021,6/6/2021,0.091907781,48
field_2022,6/6/2021,0.284374501,138
06_01_tule_050m_2021,6/7/2021,0.076261667,2
06_02_tule_050m_2021,6/7/2021,0.087364461,2
26A_north_tule_050m_2022,6/7/2021,0.247733842,2
26A_mid_tule_050m_2022,6/7/2021,0.248563266,2
26A_south_tule_050m_2022,6/7/2021,0.253372793,2
06_EC_tower_050m_2021,6/7/2021,0.075038629,2
06_EC_tower_100m_2021,6/7/2021,0.079919589,8
06_EC_tower_200m_2021,6/7/2021,0.087552678,31
26A_EC_tower_050m_2022,6/7/2021,0.249377834,2
26A_EC_tower_100m_2022,6/7/2021,0.248937128,8
26A_EC_tower_200m_2022,6/7/2021,0.25213731,31
field_2021,6/7/2021,0.086214912,48
field_2022,6/7/2021,0.246044036,138
06_01_tule_050m_2021,6/8/2021,0.067307679,2
06_02_tule_050m_2021,6/8/2021,0.076710586,2
26A_north_tule_050m_2022,6/8/2021,0.238880819,2
26A_mid_tule_050m_2022,6/8/2021,0.234724704,2
26A_south_tule_050m_2022,6/8/2021,0.239901843,2
06_EC_tower_050m_2021,6/8/2021,0.066162735,2
06_EC_tower_100m_2021,6/8/2021,0.070435951,8
06_EC_tower_200m_2021,6/8/2021,0.076746092,31
26A_EC_tower_050m_2022,6/8/2021,0.23570513,2
26A_EC_tower_100m_2022,6/8/2021,0.235247381,8
26A_EC_tower_200m_2022,6/8/2021,0.239063363,31
field_2021,6/8/2021,0.075828343,48
field_2022,6/8/2021,0.234323585,138
06_01_tule_050m_2021,6/9/2021,0.066844322,2
06_02_tule_050m_2021,6/9/2021,0.075806448,2
26A_north_tule_050m_2022,6/9/2021,0.216609916,2
26A_mid_tule_050m_2022,6/9/2021,0.20838699,2
26A_south_tule_050m_2022,6/9/2021,0.21356634,2
06_EC_tower_050m_2021,6/9/2021,0.065645101,2
06_EC_tower_100m_2021,6/9/2021,0.069856007,8
06_EC_tower_200m_2021,6/9/2021,0.075717772,31
26A_EC_tower_050m_2022,6/9/2021,0.209451245,2
26A_EC_tower_100m_2022,6/9/2021,0.209006698,8
26A_EC_tower_200m_2022,6/9/2021,0.213123174,31
field_2021,6/9/2021,0.075055855,48
field_2022,6/9/2021,0.209846078,138
06_01_tule_050m_2021,6/10/2021,0.065712415,2
06_02_tule_050m_2021,6/10/2021,0.073304422,2
26A_north_tule_050m_2022,6/10/2021,0.191247683,2
26A_mid_tule_050m_2022,6/10/2021,0.186262439,2
26A_south_tule_050m_2022,6/10/2021,0.197245838,2
06_EC_tower_050m_2021,6/10/2021,0.064336872,2
06_EC_tower_100m_2021,6/10/2021,0.068658883,8
06_EC_tower_200m_2021,6/10/2021,0.074843399,31
26A_EC_tower_050m_2022,6/10/2021,0.187107937,2
26A_EC_tower_100m_2022,6/10/2021,0.186808568,8
26A_EC_tower_200m_2022,6/10/2021,0.189941516,31
field_2021,6/10/2021,0.073724518,48
field_2022,6/10/2021,0.188106142,138
06_01_tule_050m_2021,6/11/2021,0.072533449,2
06_02_tule_050m_2021,6/11/2021,0.079563182,2
26A_north_tule_050m_2022,6/11/2021,0.176462833,2
26A_mid_tule_050m_2022,6/11/2021,0.174162074,2
26A_south_tule_050m_2022,6/11/2021,0.190775066,2
06_EC_tower_050m_2021,6/11/2021,0.070797195,2
06_EC_tower_100m_2021,6/11/2021,0.075770005,8
06_EC_tower_200m_2021,6/11/2021,0.083064205,31
26A_EC_tower_050m_2022,6/11/2021,0.174847057,2
26A_EC_tower_100m_2022,6/11/2021,0.174664949,8
26A_EC_tower_200m_2022,6/11/2021,0.177048817,31
field_2021,6/11/2021,0.081310296,48
field_2022,6/11/2021,0.176424606,138
06_01_tule_050m_2021,6/12/2021,0.077342862,2
06_02_tule_050m_2021,6/12/2021,0.083392932,2
26A_north_tule_050m_2022,6/12/2021,0.211514858,2
26A_mid_tule_050m_2022,6/12/2021,0.211788678,2
26A_south_tule_050m_2022,6/12/2021,0.240244453,2
06_EC_tower_050m_2021,6/12/2021,0.075258152,2
06_EC_tower_100m_2021,6/12/2021,0.080777148,8
06_EC_tower_200m_2021,6/12/2021,0.089055781,31
26A_EC_tower_050m_2022,6/12/2021,0.212484259,2
26A_EC_tower_100m_2022,6/12/2021,0.21239008,8
26A_EC_tower_200m_2022,6/12/2021,0.214579098,31
field_2021,6/12/2021,0.086630017,48
field_2022,6/12/2021,0.215240848,138
06_01_tule_050m_2021,6/13/2021,0.081142389,2
06_02_tule_050m_2021,6/13/2021,0.085966637,2
26A_north_tule_050m_2022,6/13/2021,0.236711995,2
26A_mid_tule_050m_2022,6/13/2021,0.240768633,2
26A_south_tule_050m_2022,6/13/2021,0.283182053,2
06_EC_tower_050m_2021,6/13/2021,0.078709466,2
06_EC_tower_100m_2021,6/13/2021,0.084727613,8
06_EC_tower_200m_2021,6/13/2021,0.093940483,31
26A_EC_tower_050m_2022,6/13/2021,0.24139187,2
26A_EC_tower_100m_2022,6/13/2021,0.24143999,8
26A_EC_tower_200m_2022,6/13/2021,0.243062972,31
field_2021,6/13/2021,0.090810302,48
field_2022,6/13/2021,0.245547715,138
06_01_tule_050m_2021,6/14/2021,0.072088052,2
06_02_tule_050m_2021,6/14/2021,0.075015325,2
26A_north_tule_050m_2022,6/14/2021,0.192952482,2
26A_mid_tule_050m_2022,6/14/2021,0.199656092,2
26A_south_tule_050m_2022,6/14/2021,0.243801057,2
06_EC_tower_050m_2021,6/14/2021,0.069707337,2
06_EC_tower_100m_2021,6/14/2021,0.075257361,8
06_EC_tower_200m_2021,6/14/2021,0.083912812,31
26A_EC_tower_050m_2022,6/14/2021,0.20002353,2
26A_EC_tower_100m_2022,6/14/2021,0.200201814,8
26A_EC_tower_200m_2022,6/14/2021,0.200775852,31
field_2021,6/14/2021,0.08060983,48
field_2022,6/14/2021,0.204381108,138
06_01_tule_050m_2021,6/15/2021,0.080808851,2
06_02_tule_050m_2021,6/15/2021,0.082560939,2
26A_north_tule_050m_2022,6/15/2021,0.182222566,2
26A_mid_tule_050m_2022,6/15/2021,0.192139196,2
26A_south_tule_050m_2022,6/15/2021,0.243933854,2
06_EC_tower_050m_2021,6/15/2021,0.077893318,2
06_EC_tower_100m_2021,6/15/2021,0.084343715,8
06_EC_tower_200m_2021,6/15/2021,0.094575969,31
26A_EC_tower_050m_2022,6/15/2021,0.192337798,2
26A_EC_tower_100m_2022,6/15/2021,0.192652959,8
26A_EC_tower_200m_2022,6/15/2021,0.192404514,31
field_2021,6/15/2021,0.090285752,48
field_2022,6/15/2021,0.197476991,138
06_01_tule_050m_2021,6/16/2021,0.080642081,2
06_02_tule_050m_2021,6/16/2021,0.080858089,2
26A_north_tule_050m_2022,6/16/2021,0.245651645,2
26A_mid_tule_050m_2022,6/16/2021,0.264458977,2
26A_south_tule_050m_2022,6/16/2021,0.349608998,2
06_EC_tower_050m_2021,6/16/2021,0.077485243,2
06_EC_tower_100m_2021,6/16/2021,0.084151766,8
06_EC_tower_200m_2021,6/16/2021,0.094893712,31
26A_EC_tower_050m_2022,6/16/2021,0.264501615,2
26A_EC_tower_100m_2022,6/16/2021,0.265149129,8
26A_EC_tower_200m_2022,6/16/2021,0.263615099,31
field_2021,6/16/2021,0.090023477,48
field_2022,6/16/2021,0.272982775,138
06_01_tule_050m_2021,6/17/2021,0.094215004,2
06_02_tule_050m_2021,6/17/2021,0.092669555,2
26A_north_tule_050m_2022,6/17/2021,0.282421014,2
26A_mid_tule_050m_2022,6/17/2021,0.311131104,2
26A_south_tule_050m_2022,6/17/2021,0.428999027,2
06_EC_tower_050m_2021,6/17/2021,0.09023669,2
06_EC_tower_100m_2021,6/17/2021,0.098294426,8
06_EC_tower_200m_2021,6/17/2021,0.111467077,31
26A_EC_tower_050m_2022,6/17/2021,0.310886793,2
26A_EC_tower_100m_2022,6/17/2021,0.311921375,8
26A_EC_tower_200m_2022,6/17/2021,0.308595115,31
field_2021,6/17/2021,0.105086292,48
field_2022,6/17/2021,0.322661322,138
06_01_tule_050m_2021,6/18/2021,0.106620104,2
06_02_tule_050m_2021,6/18/2021,0.105278997,2
26A_north_tule_050m_2022,6/18/2021,0.233975282,2
26A_mid_tule_050m_2022,6/18/2021,0.250699,2
26A_south_tule_050m_2022,6/18/2021,0.327422425,2
06_EC_tower_050m_2021,6/18/2021,0.102944526,2
06_EC_tower_100m_2021,6/18/2021,0.110586204,8
06_EC_tower_200m_2021,6/18/2021,0.124398178,31
26A_EC_tower_050m_2022,6/18/2021,0.249875524,2
26A_EC_tower_100m_2022,6/18/2021,0.250921362,8
26A_EC_tower_200m_2022,6/18/2021,0.249141429,31
field_2021,6/18/2021,0.117723315,48
field_2022,6/18/2021,0.258263488,138
06_01_tule_050m_2021,6/19/2021,0.11868268,2
06_02_tule_050m_2021,6/19/2021,0.117591518,2
26A_north_tule_050m_2022,6/19/2021,0.233355154,2
26A_mid_tule_050m_2022,6/19/2021,0.244264693,2
26A_south_tule_050m_2022,6/19/2021,0.303686697,2
06_EC_tower_050m_2021,6/19/2021,0.115405337,2
06_EC_tower_100m_2021,6/19/2021,0.122456857,8
06_EC_tower_200m_2021,6/19/2021,0.1367529,31
26A_EC_tower_050m_2022,6/19/2021,0.242935938,2
26A_EC_tower_100m_2022,6/19/2021,0.244133208,8
26A_EC_tower_200m_2022,6/19/2021,0.243155261,31
field_2021,6/19/2021,0.129860695,48
field_2022,6/19/2021,0.250184885,138
06_01_tule_050m_2021,6/20/2021,0.117307282,2
06_02_tule_050m_2021,6/20/2021,0.116582539,2
26A_north_tule_050m_2022,6/20/2021,0.260226908,2
26A_mid_tule_050m_2022,6/20/2021,0.267025026,2
26A_south_tule_050m_2022,6/20/2021,0.317383345,2
06_EC_tower_050m_2021,6/20/2021,0.114784915,2
06_EC_tower_100m_2021,6/20/2021,0.120473487,8
06_EC_tower_200m_2021,6/20/2021,0.133653915,31
26A_EC_tower_050m_2022,6/20/2021,0.265071165,2
26A_EC_tower_100m_2022,6/20/2021,0.266549761,8
26A_EC_tower_200m_2022,6/20/2021,0.266200898,31
field_2021,6/20/2021,0.12731527,48
field_2022,6/20/2021,0.272115908,138
06_01_tule_050m_2021,6/21/2021,0.103904775,2
06_02_tule_050m_2021,6/21/2021,0.103543819,2
26A_north_tule_050m_2022,6/21/2021,0.284926173,2
26A_mid_tule_050m_2022,6/21/2021,0.28739202,2
26A_south_tule_050m_2022,6/21/2021,0.327779989,2
06_EC_tower_050m_2021,6/21/2021,0.102240065,2
06_EC_tower_100m_2021,6/21/2021,0.106261093,8
06_EC_tower_200m_2021,6/21/2021,0.11718115,31
26A_EC_tower_050m_2022,6/21/2021,0.28481493,2
26A_EC_tower_100m_2022,6/21/2021,0.286566899,8
26A_EC_tower_200m_2022,6/21/2021,0.286872706,31
field_2021,6/21/2021,0.111942929,48
field_2022,6/21/2021,0.2915649,138
06_01_tule_050m_2021,6/22/2021,0.093661235,2
06_02_tule_050m_2021,6/22/2021,0.093564268,2
26A_north_tule_050m_2022,6/22/2021,0.273027009,2
26A_mid_tule_050m_2022,6/22/2021,0.271298452,2
26A_south_tule_050m_2022,6/22/2021,0.297875415,2
06_EC_tower_050m_2021,6/22/2021,0.092623551,2
06_EC_tower_100m_2021,6/22/2021,0.095420971,8
06_EC_tower_200m_2021,6/22/2021,0.104651159,31
26A_EC_tower_050m_2022,6/22/2021,0.268469141,2
26A_EC_tower_100m_2022,6/22/2021,0.270257289,8
26A_EC_tower_200m_2022,6/22/2021,0.271115672,31
field_2021,6/22/2021,0.100235177,48
field_2022,6/22/2021,0.274145301,138
06_01_tule_050m_2021,6/23/2021,0.099625974,2
06_02_tule_050m_2021,6/23/2021,0.099743035,2
26A_north_tule_050m_2022,6/23/2021,0.267165944,2
26A_mid_tule_050m_2022,6/23/2021,0.262002396,2
26A_south_tule_050m_2022,6/23/2021,0.27771981,2
06_EC_tower_050m_2021,6/23/2021,0.098968494,2
06_EC_tower_100m_2021,6/23/2021,0.101146574,8
06_EC_tower_200m_2021,6/23/2021,0.110373295,31
26A_EC_tower_050m_2022,6/23/2021,0.258928448,2
26A_EC_tower_100m_2022,6/23/2021,0.260771005,8
26A_EC_tower_200m_2022,6/23/2021,0.262090728,31
field_2021,6/23/2021,0.105970928,48
field_2022,6/23/2021,0.263810715,138
06_01_tule_050m_2021,6/24/2021,0.110004375,2
06_02_tule_050m_2021,6/24/2021,0.110355025,2
26A_north_tule_050m_2022,6/24/2021,0.254099833,2
26A_mid_tule_050m_2022,6/24/2021,0.24629764,2
26A_south_tule_050m_2022,6/24/2021,0.252678805,2
06_EC_tower_050m_2021,6/24/2021,0.109727107,2
06_EC_tower_100m_2021,6/24/2021,0.111330277,8
06_EC_tower_200m_2021,6/24/2021,0.120923694,31
26A_EC_tower_050m_2022,6/24/2021,0.243119745,2
26A_EC_tower_100m_2022,6/24/2021,0.244949458,8
26A_EC_tower_200m_2022,6/24/2021,0.246604135,31
field_2021,6/24/2021,0.116359156,48
field_2022,6/24/2021,0.247203634,138
06_01_tule_050m_2021,6/25/2021,0.128356476,2
06_02_tule_050m_2021,6/25/2021,0.12900184,2
26A_north_tule_050m_2022,6/25/2021,0.269916519,2
26A_mid_tule_050m_2022,6/25/2021,0.258917464,2
26A_south_tule_050m_2022,6/25/2021,0.257661566,2
06_EC_tower_050m_2021,6/25/2021,0.12851169,2
06_EC_tower_100m_2021,6/25/2021,0.129526839,8
06_EC_tower_200m_2021,6/25/2021,0.140086454,31
26A_EC_tower_050m_2022,6/25/2021,0.255303304,2
26A_EC_tower_100m_2022,6/25/2021,0.257319368,8
26A_EC_tower_200m_2022,6/25/2021,0.259451673,31
field_2021,6/25/2021,0.135076693,48
field_2022,6/25/2021,0.259116628,138
06_01_tule_050m_2021,6/26/2021,0.139981676,2
06_02_tule_050m_2021,6/26/2021,0.14435983,2
26A_north_tule_050m_2022,6/26/2021,0.328116015,2
26A_mid_tule_050m_2022,6/26/2021,0.314951923,2
26A_south_tule_050m_2022,6/26/2021,0.312342994,2
06_EC_tower_050m_2021,6/26/2021,0.140251281,2
06_EC_tower_100m_2021,6/26/2021,0.141524688,8
06_EC_tower_200m_2021,6/26/2021,0.152730247,31
26A_EC_tower_050m_2022,6/26/2021,0.310779494,2
26A_EC_tower_100m_2022,6/26/2021,0.312958155,8
26A_EC_tower_200m_2022,6/26/2021,0.315231,31
field_2021,6/26/2021,0.148045808,48
field_2022,6/26/2021,0.314799149,138
06_01_tule_050m_2021,6/27/2021,0.130751843,2
06_02_tule_050m_2021,6/27/2021,0.138288871,2
26A_north_tule_050m_2022,6/27/2021,0.297402099,2
26A_mid_tule_050m_2022,6/27/2021,0.285665942,2
26A_south_tule_050m_2022,6/27/2021,0.282276067,2
06_EC_tower_050m_2021,6/27/2021,0.131097812,2
06_EC_tower_100m_2021,6/27/2021,0.132443309,8
06_EC_tower_200m_2021,6/27/2021,0.142618744,31
26A_EC_tower_050m_2022,6/27/2021,0.282093438,2
26A_EC_tower_100m_2022,6/27/2021,0.283810409,8
26A_EC_tower_200m_2022,6/27/2021,0.285568102,31
field_2021,6/27/2021,0.138974147,48
field_2022,6/27/2021,0.285153406,138
06_01_tule_050m_2021,6/28/2021,0.136386869,2
06_02_tule_050m_2021,6/28/2021,0.147861103,2
26A_north_tule_050m_2022,6/28/2021,0.317471372,2
26A_mid_tule_050m_2022,6/28/2021,0.305161778,2
26A_south_tule_050m_2022,6/28/2021,0.30039831,2
06_EC_tower_050m_2021,6/28/2021,0.136846391,2
06_EC_tower_100m_2021,6/28/2021,0.138413385,8
06_EC_tower_200m_2021,6/28/2021,0.148722152,31
26A_EC_tower_050m_2022,6/28/2021,0.301581993,2
26A_EC_tower_100m_2022,6/28/2021,0.303126979,8
26A_EC_tower_200m_2022,6/28/2021,0.30466559,31
field_2021,6/28/2021,0.145686401,48
field_2022,6/28/2021,0.304196926,138
06_01_tule_050m_2021,6/29/2021,0.140515983,2
06_02_tule_050m_2021,6/29/2021,0.156076207,2
26A_north_tule_050m_2022,6/29/2021,0.298938157,2
26A_mid_tule_050m_2022,6/29/2021,0.287562658,2
26A_south_tule_050m_2022,6/29/2021,0.281948368,2
06_EC_tower_050m_2021,6/29/2021,0.141091505,2
06_EC_tower_100m_2021,6/29/2021,0.142875167,8
06_EC_tower_200m_2021,6/29/2021,0.153180165,31
26A_EC_tower_050m_2022,6/29/2021,0.284422399,2
26A_EC_tower_100m_2022,6/29/2021,0.285593352,8
26A_EC_tower_200m_2022,6/29/2021,0.286709146,31
field_2021,6/29/2021,0.150845187,48
field_2022,6/29/2021,0.286242218,138
06_01_tule_050m_2021,6/30/2021,0.121012751,2
06_02_tule_050m_2021,6/30/2021,0.137647576,2
26A_north_tule_050m_2022,6/30/2021,0.313770818,2
26A_mid_tule_050m_2022,6/30/2021,0.302068014,2
26A_south_tule_050m_2022,6/30/2021,0.294932938,2
06_EC_tower_050m_2021,6/30/2021,0.121596711,2
06_EC_tower_100m_2021,6/30/2021,0.123279204,8
06_EC_tower_200m_2021,6/30/2021,0.131880637,31
26A_EC_tower_050m_2022,6/30/2021,0.299025629,2
26A_EC_tower_100m_2022,6/30/2021,0.299942353,8
26A_EC_tower_200m_2022,6/30/2021,0.300747089,31
field_2021,6/30/2021,0.130555506,48
field_2022,6/30/2021,0.300228797,138
06_01_tule_050m_2021,7/1/2021,0.102960877,2
06_02_tule_050m_2021,7/1/2021,0.119878596,2
26A_north_tule_050m_2022,7/1/2021,0.281592208,2
26A_mid_tule_050m_2022,7/1/2021,0.271312936,2
26A_south_tule_050m_2022,7/1/2021,0.263739508,2
06_EC_tower_050m_2021,7/1/2021,0.103533211,2
06_EC_tower_100m_2021,7/1/2021,0.105089848,8
06_EC_tower_200m_2021,7/1/2021,0.112174621,31
26A_EC_tower_050m_2022,7/1/2021,0.26882152,2
26A_EC_tower_100m_2022,7/1/2021,0.269350033,8
26A_EC_tower_200m_2022,7/1/2021,0.269727093,31
field_2021,7/1/2021,0.111633281,48
field_2022,7/1/2021,0.269235396,138
06_01_tule_050m_2021,7/2/2021,0.118420944,2
06_02_tule_050m_2021,7/2/2021,0.141072891,2
26A_north_tule_050m_2022,7/2/2021,0.257233251,2
26A_mid_tule_050m_2022,7/2/2021,0.248057589,2
26A_south_tule_050m_2022,7/2/2021,0.240016105,2
06_EC_tower_050m_2021,7/2/2021,0.119166433,2
06_EC_tower_100m_2021,7/2/2021,0.121101377,8
06_EC_tower_200m_2021,7/2/2021,0.128980114,31
26A_EC_tower_050m_2022,7/2/2021,0.246011067,2
26A_EC_tower_100m_2022,7/2/2021,0.24621146,8
26A_EC_tower_200m_2022,7/2/2021,0.246224591,31
field_2021,7/2/2021,0.129034689,48
field_2022,7/2/2021,0.245749935,138
06_01_tule_050m_2021,7/3/2021,0.115303867,2
06_02_tule_050m_2021,7/3/2021,0.140483668,2
26A_north_tule_050m_2022,7/3/2021,0.281186741,2
26A_mid_tule_050m_2022,7/3/2021,0.27140323,2
26A_south_tule_050m_2022,7/3/2021,0.261321121,2
06_EC_tower_050m_2021,7/3/2021,0.116115041,2
06_EC_tower_100m_2021,7/3/2021,0.118140466,8
06_EC_tower_200m_2021,7/3/2021,0.125547872,31
26A_EC_tower_050m_2022,7/3/2021,0.269429954,2
26A_EC_tower_100m_2022,7/3/2021,0.269324206,8
26A_EC_tower_200m_2022,7/3/2021,0.268957513,31
field_2021,7/3/2021,0.126263399,48
field_2022,7/3/2021,0.268409336,138
06_01_tule_050m_2021,7/4/2021,0.108870155,2
06_02_tule_050m_2021,7/4/2021,0.130102915,2
26A_north_tule_050m_2022,7/4/2021,0.267451831,2
26A_mid_tule_050m_2022,7/4/2021,0.258717591,2
26A_south_tule_050m_2022,7/4/2021,0.249584058,2
06_EC_tower_050m_2021,7/4/2021,0.10954661,2
06_EC_tower_100m_2021,7/4/2021,0.111415946,8
06_EC_tower_200m_2021,7/4/2021,0.118386845,31
26A_EC_tower_050m_2022,7/4/2021,0.256922065,2
26A_EC_tower_100m_2022,7/4/2021,0.25687845,8
26A_EC_tower_200m_2022,7/4/2021,0.256535073,31
field_2021,7/4/2021,0.118568937,48
field_2022,7/4/2021,0.255757686,138
06_01_tule_050m_2021,7/5/2021,0.114612372,2
06_02_tule_050m_2021,7/5/2021,0.134106555,2
26A_north_tule_050m_2022,7/5/2021,0.274034392,2
26A_mid_tule_050m_2022,7/5/2021,0.265671438,2
26A_south_tule_050m_2022,7/5/2021,0.256781076,2
06_EC_tower_050m_2021,7/5/2021,0.115223915,2
06_EC_tower_100m_2021,7/5/2021,0.117143408,8
06_EC_tower_200m_2021,7/5/2021,0.124455905,31
26A_EC_tower_050m_2022,7/5/2021,0.263915199,2
26A_EC_tower_100m_2022,7/5/2021,0.263928959,8
26A_EC_tower_200m_2022,7/5/2021,0.263582676,31
field_2021,7/5/2021,0.124092663,48
field_2022,7/5/2021,0.262523509,138
06_01_tule_050m_2021,7/6/2021,0.111995155,2
06_02_tule_050m_2021,7/6/2021,0.128053954,2
26A_north_tule_050m_2022,7/6/2021,0.260322726,2
26A_mid_tule_050m_2022,7/6/2021,0.252935905,2
26A_south_tule_050m_2022,7/6/2021,0.24493555,2
06_EC_tower_050m_2021,7/6/2021,0.112487504,2
06_EC_tower_100m_2021,7/6/2021,0.114312495,8
06_EC_tower_200m_2021,7/6/2021,0.121430731,31
26A_EC_tower_050m_2022,7/6/2021,0.251346952,2
26A_EC_tower_100m_2022,7/6/2021,0.251415623,8
26A_EC_tower_200m_2022,7/6/2021,0.251091943,31
field_2021,7/6/2021,0.120495269,48
field_2022,7/6/2021,0.249835924,138
06_01_tule_050m_2021,7/7/2021,0.109287148,2
06_02_tule_050m_2021,7/7/2021,0.121826383,2
26A_north_tule_050m_2022,7/7/2021,0.253386669,2
26A_mid_tule_050m_2022,7/7/2021,0.246740235,2
26A_south_tule_050m_2022,7/7/2021,0.239386946,2
06_EC_tower_050m_2021,7/7/2021,0.1096574,2
